dataset,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1.mean,t1.sd,t2,t3,t4
437,0.9837082626231858,0.0440097799511003,0.9678860168817586,0.799163179916318,0.9454882588826335,0.0714090363132421,0.0345705127335119,,1.2254891658848108e-13,,0.3833333333333333,,0.0,,0.9568137179930638,0.0480753771448105,0.0045455763303813,,0.0083333333333333,,0.0458333333333332,,0.9544791666666668,0.2,0.3027509986953941,0.1773352855072295,0.0916666666666666,0.289157869270797,0.125,0.3314100722417223,0.0588235294117647,0.2210979269478879,0.5166666666666667,0.0083333333333333,0.0161290322580645
438,0.9309539862507962,0.1721489743079067,1.0,1.0,0.9857208921218592,0.0259311024616849,0.0159967775575575,,1.0,,1.0,,1.0,,0.9989561586638832,0.0323085334875619,0.0164170202166596,,0.0167014613778705,,0.2891440501043841,,0.9959139822438012,0.3152400835073068,0.4917749476765926,0.0186590848667737,0.325678496868476,0.4688725767028236,0.1941544885177453,0.3957549894013334,0.0043290043290043,0.0499301547218948,0.0281837160751565,0.0167014613778705,0.5925925925925926
439,0.9478774073663798,0.1332535624932013,0.9240004950292144,0.7168526130358192,0.5110298395280614,0.2557269506339074,0.0839899840784424,,0.0,,0.0,,0.0,,0.932858849795984,0.056122163409964,0.0003458558224144,,0.0076335877862595,,0.0,,0.6411048307208205,0.0381679389312977,0.1418673233443935,0.124527078002863,0.015267175572519,0.1230842628463232,0.0076335877862595,0.0873704056661037,0.037037037037037,0.0845997723763089,0.0229007633587786,0.0076335877862595,0.3333333333333333
440,0.9785423861930186,0.0574957888826502,0.6763354775482782,0.9884335948852078,,,0.2351539509637522,,,,0.9516129032258064,,0.6666666666666666,,0.9832089636942974,0.0715677477019554,0.1387505619809715,,0.1827956989247311,,0.2365591397849462,,0.9804890738813736,0.4301075268817204,0.4051228484371179,0.2075253020181358,0.2849462365591398,0.4526071589547732,0.2043010752688172,0.4042781965615431,0.1,0.2992262732202337,0.3225806451612903,0.0967741935483871,0.3
441,0.3650551896402849,0.8508390304536979,200000001.0,1.011764705882353,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0930232558139534,,
442,0.8232301496857753,0.3803959195126587,0.9047459828805264,0.9688726621623512,0.973854341089296,0.0387438413419415,0.0765556389079789,,0.0027260663124846,,0.7718676122931442,,0.317966903073286,,0.988815829109038,0.0325299591723645,0.0174772940481661,,0.0283687943262411,,0.185579196217494,,0.970502266262037,0.0921985815602836,0.3557316525849506,0.0785689160800815,0.0390070921985815,0.1937263547929325,0.1489361702127659,0.3562361469175198,0.0076923076923076,0.0318686193130689,0.0212765957446808,0.0011820330969267,0.0555555555555555
443,0.8975887507715623,0.2434253626579317,0.7558195289964829,0.9727350794332332,0.9721743067993956,0.0388996491655847,0.3965600803736171,,0.1441048763266599,,0.9051094890510948,,0.8248175182481752,,0.9722221156158516,0.0810904230247964,0.1541373437257394,,0.2627737226277372,,0.2116788321167882,,0.9682987905589004,0.4744525547445255,0.3985553096109739,0.2033689047030216,0.3284671532846715,0.471379219311219,0.218978102189781,0.4150713699642736,0.0208333333333333,0.0873708152507004,0.0948905109489051,0.0218978102189781,0.2307692307692307
444,0.9957274520849256,0.0117647058823529,0.8110511284395949,0.9132730015082956,0.6659482476761541,0.0843439423018322,0.2314056143171635,,0.2359335038363171,,0.7884615384615384,,0.6538461538461539,,0.9223770954361588,0.1160361339704979,0.1451022271618587,,0.1538461538461538,,0.0769230769230768,,0.8846153846153846,0.3846153846153846,0.3917460628229209,0.1729923783138529,0.25,0.4372373160976031,0.2307692307692307,0.425435629811517,0.0476190476190476,0.0575700780895507,0.0576923076923076,0.0192307692307692,0.3333333333333333
445,0.9995003941817588,0.0013840830449824,0.9670311878854212,0.9014303568948756,0.7341966887585402,0.3523054239258085,0.1891656210344851,,0.4,,0.7263157894736842,,0.7263157894736842,,0.9787089757311904,0.0467334853232088,0.1037735849753959,,0.1526315789473684,,0.1236842105263158,,0.984342105263158,0.2631578947368421,,,0.2210526315789473,0.4155029344246367,0.181578947368421,0.3860053611928226,0.0526315789473684,0.0606279340197455,0.0052631578947368,0.0052631578947368,1.0
446,0.5858732928619206,0.6812620734063104,1.0,1.0,0.98392658828505,0.0328579394262919,0.8096578476414433,,0.0,,0.28125,,0.0,,0.984375,0.125,0.0,,0.0,,0.015625,,0.517578125,0.296875,0.5007115552112311,0.0043918861974557,0.171875,0.3802541965162961,0.0,0.0,0.015625,0.0,1.015625,0.015625,0.0153846153846153
447,0.9985358500505678,0.0040498947027377,0.8632314520178367,0.947911547911548,0.8790272931165396,0.115103374251674,0.4263027381553848,,0.3368849457049204,,0.8828828828828829,,0.7207207207207207,,0.9560725721042076,0.0845206967504008,0.160208623151818,,0.2612612612612612,,0.2162162162162162,,0.9754078402727052,0.5765765765765766,0.4489889053398336,0.1469273420699146,0.3603603603603603,0.4822823162798245,0.4144144144144144,0.4948547715049789,0.0113636363636363,0.0101755209478826,0.027027027027027,0.018018018018018,0.6666666666666666
448,0.9996273710574612,0.0010325245224575,0.8742615191346725,0.95141065830721,0.9755975136941956,0.0042257937606247,0.837268547397119,,0.961454346637507,,0.9545454545454546,,0.9545454545454546,,0.9542926760897964,0.0968559760025969,0.1699040700103175,,0.3977272727272727,,0.3068181818181817,,0.9770144628099172,0.75,0.490810161786144,0.2990458365600869,0.5340909090909091,0.5016951411256134,0.3863636363636363,0.4897059446501597,0.0188679245283018,0.0121949825283878,0.0227272727272727,0.0227272727272727,1.0
449,0.9949536900383766,0.0138780483161682,0.9206419549215634,0.9123127511874316,0.786272462750483,0.2328774867848356,0.1248432204175679,,0.2331622482506345,,0.4736842105263157,,0.2755417956656347,,0.9727187893897308,0.0485696842635723,0.0137179583217343,,0.0340557275541795,,0.0340557275541795,,0.8707741855093023,0.1021671826625387,0.1382999078517628,0.1775604844687292,0.0650154798761609,0.246935723038252,0.1455108359133126,0.3531622483221873,0.0384615384615384,0.0650901713196224,0.0123839009287925,0.0092879256965944,0.75
450,0.9933570282728468,0.0182223875046485,0.8010910705269161,0.9623287671232876,0.988629639418256,0.0129258397820814,0.6798145595330439,,0.3243189419860017,,0.8904109589041096,,0.684931506849315,,0.9597094725539262,0.1106481634922249,0.1764546020577375,,0.3698630136986301,,0.410958904109589,,0.9639707262150498,0.5753424657534246,0.4667167192896977,0.1123835138509163,0.3698630136986301,0.4861083931213426,0.273972602739726,0.4490815928277876,0.0161290322580645,0.0087781319653432,0.0684931506849315,0.0136986301369863,0.2
451,0.7062740891876007,0.5493562231759657,1.0,1.0,0.9780844239631336,0.0625361626682735,0.102019290826033,,0.0,,0.8,,0.1153846153846153,,0.9923076923076924,0.0877058019307029,0.0370266597816618,,0.0384615384615384,,0.0230769230769231,,0.9768639053254438,0.3923076923076923,0.494060938933522,0.0218607995592616,0.1923076923076923,0.3956381136779333,0.0692307692307692,0.25482815423968,0.0076923076923076,0.0,0.2384615384615384,0.2076923076923077,0.8709677419354839
452,0.9624127354629922,0.0982318271119842,0.5508838390645185,0.9312896405919662,0.7986880300214008,0.2011192664797187,0.1024773784539618,,0.2470419390436641,,0.5909090909090909,,0.0,,0.9343407174870864,0.1372749557330642,0.0072344270392247,,0.0227272727272727,,0.0909090909090909,,0.8161157024793388,0.1818181818181818,0.2831463104730676,0.1395668892602289,0.0909090909090909,0.2908033634511526,0.0454545454545454,0.2107070549414854,0.0357142857142857,0.0292941732332781,0.0681818181818181,0.0454545454545454,0.6666666666666666
454,0.9623080486960708,0.0984896445690511,0.8252873567809524,0.9977435245510884,0.8014689877917153,0.2204258259652962,0.0330024665823387,,1.0,,1.0,,1.0,,0.9977011494252872,0.0479463301485384,0.0056121070111969,,0.0068965517241379,,0.0160919540229884,,0.9030149293169508,0.128735632183908,0.2874355548642137,0.1985715541682433,0.0689655172413793,0.2536872529523384,0.0068965517241379,0.0828539098642126,0.0666666666666666,0.2492954797558797,0.1103448275862069,0.0482758620689655,0.4375
455,0.4394969869215133,0.801980198019802,0.8273071365052488,0.9867185505203704,0.978074736608564,0.0551578274188266,0.09636092298251,,0.0181613049956013,,0.5959595959595959,,0.0434343434343434,,0.9935649406309316,0.031139532529489,0.0030254085701511,,0.0080808080808081,,0.0242424242424242,,0.9556871747780838,0.0323232323232323,0.1164390178643586,0.0564325196303165,0.0,0.0,0.0383838383838383,0.1922182103382933,0.0033333333333333,0.0257613015148597,0.0292929292929292,0.0161616161616161,0.5517241379310345
456,0.6143331287530932,0.6531674175229986,200000001.0,1.0019011406844107,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0398481973434535,,
457,0.9232793793699432,0.18915742798931,1.0,1.0,0.9641853722843828,0.0690495822985544,0.2136112065862593,,0.0154977864774852,,0.8508,,0.7882,,0.9998,0.0141421356237309,0.0934623450004975,,0.1398,,0.0796,,0.98879212,0.2732,0.4745762371928728,0.0296823154014895,0.1962,0.3971613115869725,0.0794,0.2703890938118815,0.001466275659824,0.0318623813084243,0.008,0.0072,0.9
458,0.9690632527820696,0.0816819719671338,1.0,1.0,0.9541519776692976,0.0416382120964475,0.0581442056987809,,0.0,,0.7777777777777778,,0.0,,0.984126984126984,0.1259881576697424,0.0,,0.0,,0.0158730158730159,,0.9571680524061476,0.5238095238095238,0.4899913021073541,0.0286738146388088,0.3492063492063492,0.4805484151611324,0.1111111111111111,0.3167939755409943,0.0434782608695652,0.1323901041632221,0.6825396825396826,0.2222222222222222,0.3255813953488372
460,0.999643749677856,0.0009871668311945,0.6666666679444444,0.985858585858586,0.824853036569111,0.1744299313241075,0.0108456351685368,,6.056098187543875e-20,,0.1777777777777777,,0.0,,0.9557529121812628,0.1439617045732713,0.0,,0.0,,0.0,,0.8498765432098765,0.3333333333333333,0.3997820906104593,0.1117530897524184,0.2,0.4045199174779453,0.0444444444444444,0.2084090771399927,0.125,0.2647916887819022,1.022222222222222,0.1777777777777777,0.1739130434782608
461,0.9702895375408072,0.0785930867192236,0.7415730347659175,0.9975877610613852,0.8561638880979632,0.1858025477015352,0.0554648798794767,,0.0013702390603282,,0.4213483146067415,,0.0,,0.988069757206087,0.0742063521054151,0.0036386516809411,,0.0056179775280899,,0.0112359550561798,,0.8589824517106426,0.1179775280898876,0.3640984591772762,0.0686650640625716,0.0505617977528089,0.2197191815894364,0.0393258426966292,0.1949173242253857,0.0136986301369863,0.0368036645689346,0.0730337078651685,0.0056179775280898,0.0769230769230769
462,0.9962401135461776,0.0103615986466483,0.858732848324443,0.9941776614497088,0.9784311696660898,0.0186152279381974,0.439197046171162,,0.0003008129732953,,0.9484536082474226,,0.0412371134020618,,0.9785520905055672,0.068694620185681,0.1662220399413394,,0.3041237113402062,,0.3041237113402062,,0.9883090657880752,0.6237113402061856,0.4961977936589384,0.0484833930776044,0.4536082474226804,0.499131236061676,0.3195876288659793,0.4675233335470315,0.0416666666666666,0.173415027692595,0.1649484536082474,0.0051546391752577,0.03125
463,0.2918182565988858,0.8922068463219228,1.0,1.0,0.9515102918630785,0.1764407354002407,0.0049407044385358,,0.0,,0.0,,0.0,,0.9743589743589745,0.1601281538050871,0.0,,0.0,,0.0,,0.0973044049967126,0.0512820512820512,0.4651586375102033,0.005149136726875,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,1.0256410256410255,0.0256410256410256,0.025
464,0.9988455359952018,0.0031948881789137,1.0,1.0,0.97171670656406,0.0365942255685363,0.2967708151644561,,0.0,,0.68,,0.0,,0.98,0.1414213562373095,0.0,,0.0,,0.0,,0.9476,0.56,0.4989351232160768,0.0025292876491037,0.36,0.4848732213850611,0.0,0.0,0.0476190476190476,0.1265663763368756,1.08,0.02,0.0185185185185185
465,0.0880722590406813,0.9775309265337035,0.6746693123754182,0.9762921696069328,0.9862843708768664,0.0214145302306086,0.0182741359505163,,0.0,,0.0,,0.0,,0.9845839118403852,0.0504697686976015,0.0,,0.0,,0.0,,0.4306172839506172,0.0166666666666666,0.0,0.0,0.0,0.0,0.0083333333333333,0.0910324561790707,0.0136986301369863,0.022439756870934,0.0777777777777777,0.0027777777777777,0.0357142857142857
466,0.9743197211096905,0.0683582654800226,1.0,1.0,0.9263556100870994,0.192707928170599,0.0043714705569602,,0.0,,0.0,,0.0,,0.99009900990099,0.0995037190209989,0.0,,0.0,,0.0,,0.6997353200666601,0.0198019801980198,0.3231977091427661,0.0424645599206766,0.0,0.0,0.0,0.0,0.05,0.1793282239381019,1.297029702970297,0.4455445544554455,0.3435114503816794
